,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Segment,age,age_group
552,559,Erma,Vyel,Female,39,1988-03-05,Payment Adjustment Coordinator,Retail,High Net Worth,N,Yes,16.0,1 Service Alley,2116,NSW,Australia,10,Silver,29,20-29
553,560,Dorree,Sanja,Female,1,1953-10-11,Social Worker,Health,Affluent Customer,N,No,8.0,62117 Trailsway Place,3356,VIC,Australia,1,Gold,64,60-69
554,561,Karin,Burkill,Female,99,1977-08-15,Tax Accountant,Health,Mass Customer,N,No,12.0,4 Graedel Parkway,2560,NSW,Australia,8,Gold,40,40-49
555,562,Lindy,Fitzpayn,Female,88,1970-06-06,Marketing Assistant,Health,Mass Customer,N,No,17.0,311 Chive Way,4680,QLD,Australia,3,Bronze,47,40-49
556,563,Rube,Itzhayek,Male,25,1974-09-20,Accounting Assistant II,IT,Mass Customer,N,Yes,19.0,9161 Hoepker Street,4740,QLD,Australia,5,Gold,43,40-49
557,564,Nettie,Iddy,Female,7,1983-11-07,Operator,Retail,High Net Worth,N,No,7.0,19 Lakewood Gardens Way,2760,NSW,Australia,9,Gold,34,30-39
558,565,Saleem,Meller,Male,30,1959-10-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16.0,5861 Browning Park,2065,NSW,Australia,8,Platinum,58,50-59
559,566,Datha,McPheat,Female,66,1978-12-09,Systems Administrator I,Financial Services,High Net Worth,N,Yes,9.0,396 Butternut Point,2230,NSW,Australia,12,Bronze,39,30-39
560,567,Hashim,O'Leahy,Male,73,1965-07-08,VP Sales,Financial Services,Affluent Customer,N,No,16.0,04 Hansons Street,2087,NSW,Australia,11,Bronze,52,50-59
561,568,Quinn,Fulks,Male,32,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0,8601 Cardinal Court,4505,QLD,Australia,8,Silver,60,60-69
562,569,Jaime,Warkup,Male,30,1976-01-31,Analog Circuit Design manager,IT,Mass Customer,N,No,10.0,35631 Colorado Crossing,2630,NSW,Australia,2,Gold,41,40-49
563,570,Xever,Baldetti,Male,14,1978-06-24,VP Product Management,Financial Services,Mass Customer,N,Yes,15.0,446 Dottie Court,2225,NSW,Australia,10,Gold,39,30-39
564,571,Ramonda,McKellar,Female,30,1958-02-15,Assistant Media Planner,Entertainment,Mass Customer,N,No,6.0,37 Ilene Hill,3121,VIC,Australia,10,Bronze,59,50-59
565,572,Clementius,Everington,Male,0,1967-05-01,Clinical Specialist,Health,High Net Worth,N,Yes,5.0,909 Browning Crossing,3013,VIC,Australia,10,Gold,50,50-59
566,573,Maurits,Kix,Male,39,1994-03-07,General Manager,Health,Mass Customer,N,No,2.0,8498 Hoepker Circle,3136,VIC,Australia,8,Bronze,23,20-29
567,574,Gerard,Steketee,Male,95,1990-04-09,Senior Cost Accountant,Financial Services,Mass Customer,N,No,20.0,7 Claremont Court,2111,NSW,Australia,12,Bronze,27,20-29
568,575,Etan,Poyle,Male,64,1956-06-10,VP Accounting,Financial Services,High Net Worth,N,Yes,11.0,64 Hayes Circle,2209,NSW,Australia,11,Bronze,61,60-69
569,576,Bart,Eakle,Male,98,1977-05-19,Recruiter,Retail,Mass Customer,N,Yes,7.0,44 Bunting Parkway,2106,NSW,Australia,10,Platinum,40,40-49
570,577,Nadean,Fielding,Female,41,1956-04-08,Web Developer I,Property,Mass Customer,N,Yes,19.0,8 Pawling Alley,3930,VIC,Australia,8,Platinum,61,60-69
571,578,Charyl,Haimes,Female,72,1995-01-24,Web Developer I,Property,High Net Worth,N,Yes,3.0,4 Carioca Way,3182,VIC,Australia,10,Gold,22,20-29
572,579,Cathlene,Bellas,Female,89,1974-06-11,Software Engineer II,Health,Mass Customer,N,No,12.0,4559 Stoughton Lane,2097,NSW,Australia,10,Platinum,43,40-49
573,580,Johnathan,Audiss,Male,83,1975-12-03,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14.0,7046 Surrey Road,2287,NSW,Australia,7,Silver,42,40-49
574,581,Brenna,Dacks,Female,32,1969-05-22,Computer Systems Analyst IV,Financial Services,Mass Customer,N,Yes,16.0,58821 Warbler Crossing,2291,NSW,Australia,9,Silver,48,40-49
575,582,Rhoda,McKeown,Female,21,1986-04-14,Staff Scientist,IT,Affluent Customer,N,No,7.0,95 Delladonna Plaza,2283,NSW,Australia,4,Bronze,31,30-39
576,583,Tirrell,Haysham,Male,97,1986-04-14,Registered Nurse,Health,Mass Customer,N,No,4.0,8 Sommers Circle,2305,NSW,Australia,7,Silver,31,30-39
577,584,Fiona,Clines,Female,10,1995-09-15,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,19.0,3 Lunder Place,2300,NSW,Australia,10,Bronze,22,20-29
578,585,Tiphany,Bonnier,Female,66,1978-04-20,Pharmacist,Health,Mass Customer,N,Yes,10.0,93098 Loftsgordon Pass,4179,QLD,Australia,4,Gold,39,30-39
579,586,Jayme,Baunton,Female,63,1999-03-15,Chief Design Engineer,Manufacturing,Mass Customer,N,No,4.0,61493 Manufacturers Junction,2539,NSW,Australia,9,Bronze,18,<20
580,587,Adolphus,Seers,Male,43,1966-05-27,Registered Nurse,Health,Mass Customer,N,Yes,19.0,1192 Declaration Hill,3207,VIC,Australia,8,Gold,51,50-59
581,588,Gunther,Jackman,Male,15,1963-10-05,Assistant Media Planner,Entertainment,Mass Customer,N,No,11.0,62 Cherokee Terrace,2630,NSW,Australia,1,Gold,54,50-59
582,589,Duff,Anan,Male,76,1995-12-07,Compensation Analyst,Financial Services,Mass Customer,N,Yes,1.0,01736 Saint Paul Way,2154,NSW,Australia,11,Bronze,22,20-29
583,590,Ddene,Burleton,Female,85,1988-09-09,Assistant Professor,Health,Mass Customer,N,Yes,11.0,9816 Carberry Trail,2036,NSW,Australia,11,Platinum,29,20-29
584,591,Sydney,Endacott,Male,16,1974-10-02,Business Systems Development Analyst,Entertainment,Affluent Customer,N,No,16.0,36912 Gina Pass,2133,NSW,Australia,11,Bronze,43,40-49
585,592,Edik,Connichie,Male,73,1992-09-24,VP Sales,Manufacturing,Mass Customer,N,No,2.0,86857 Hoepker Lane,4300,QLD,Australia,8,Bronze,25,20-29
586,593,Eugenius,Packe,Male,64,1984-08-07,Structural Analysis Engineer,Manufacturing,Mass Customer,N,No,4.0,8435 Arkansas Terrace,2340,NSW,Australia,4,Gold,33,30-39
587,594,Humfrey,Frankland,Male,74,1980-07-22,Office Assistant II,Manufacturing,Mass Customer,N,No,13.0,25 Novick Center,2010,NSW,Australia,9,Platinum,37,30-39
588,595,Nikola,Jeanon,Male,72,1973-05-12,VP Marketing,Financial Services,Mass Customer,N,No,22.0,0278 Elka Place,4305,QLD,Australia,4,Bronze,44,40-49
589,596,Sue,Chapelhow,Female,9,1968-10-20,Recruiter,Property,Affluent Customer,N,No,13.0,067 Cottonwood Park,4340,QLD,Australia,2,Bronze,49,40-49
590,597,Cassandra,Aucoate,Female,6,1954-12-10,Recruiter,Manufacturing,Mass Customer,N,No,6.0,60010 Knutson Road,3137,VIC,Australia,7,Silver,63,60-69
591,598,Zebulen,Swadon,Male,25,1967-06-27,Financial Advisor,Financial Services,High Net Worth,N,No,12.0,945 Hayes Park,2075,NSW,Australia,12,Gold,50,50-59
592,599,Ernestus,Cruden,Male,48,1974-05-10,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,7.0,86 Huxley Parkway,3068,VIC,Australia,8,Gold,43,40-49
593,600,Duke,Allnatt,Male,65,1974-05-10,Nurse,Argiculture,Mass Customer,N,Yes,8.0,0 Rigney Way,2148,NSW,Australia,8,Bronze,43,40-49
594,601,Ken,Renfree,Male,56,1992-12-04,Senior Quality Engineer,Retail,High Net Worth,N,Yes,4.0,71 Meadow Ridge Parkway,2539,NSW,Australia,11,Silver,25,20-29
595,602,Lebbie,Bruck,Female,0,1992-03-28,Office Assistant II,Retail,High Net Worth,N,Yes,9.0,506 Iowa Center,4580,QLD,Australia,3,Silver,25,20-29
596,603,Alidia,Durrett,Female,28,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,N,No,11.0,846 Clove Junction,4300,QLD,Australia,5,Gold,30,30-39
597,604,Mella,Petrovsky,Female,72,1998-02-10,Help Desk Operator,IT,Affluent Customer,N,No,3.0,07 Pepper Wood Way,2750,NSW,Australia,8,Gold,19,<20
598,605,Bart,Creenan,Male,13,1972-03-26,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5.0,425 Thierer Junction,2761,NSW,Australia,8,Platinum,45,40-49
599,606,Filia,Rosson,Female,62,1989-07-16,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,2.0,876 Ridgeview Circle,2566,NSW,Australia,8,Gold,28,20-29
600,607,Adelaida,Redmond,Female,55,1976-08-10,Dental Hygienist,Health,Mass Customer,N,No,15.0,00164 Canary Drive,2041,NSW,Australia,11,Platinum,41,40-49
601,608,Alisun,Heinecke,Female,55,1980-01-08,Accounting Assistant I,Retail,High Net Worth,N,Yes,12.0,61 Talmadge Lane,4504,QLD,Australia,6,Platinum,38,30-39
602,609,Margalit,Dorwood,Female,32,2000-11-06,Computer Systems Analyst II,Health,Mass Customer,N,No,1.0,55 Birchwood Alley,2176,NSW,Australia,9,Silver,17,<20
603,610,Hyatt,Craine,Male,45,1958-03-16,Help Desk Technician,Financial Services,Mass Customer,N,Yes,15.0,3785 Dapin Drive,2036,NSW,Australia,6,Platinum,59,50-59
604,611,Otto,Huriche,Male,58,1986-12-20,Help Desk Technician,Manufacturing,Mass Customer,N,Yes,16.0,83 Ryan Hill,4551,QLD,Australia,8,Platinum,31,30-39
605,612,Grange,Skillington,Male,50,1962-01-12,GIS Technical Architect,Health,Mass Customer,N,No,14.0,679 Huxley Trail,2087,NSW,Australia,11,Bronze,56,50-59
606,613,Carolann,O'Hallagan,Female,4,1989-11-14,Analyst Programmer,Property,High Net Worth,N,No,17.0,2 Hoffman Way,2212,NSW,Australia,9,Gold,28,20-29
607,614,Nonnah,Johns,Female,45,1995-09-12,Human Resources Assistant I,Manufacturing,Mass Customer,N,Yes,11.0,786 Rowland Court,2035,NSW,Australia,11,Platinum,22,20-29
608,615,Rebeca,Martonfi,Female,93,1956-05-11,Human Resources Assistant I,Property,Mass Customer,N,No,19.0,375 Drewry Alley,4120,QLD,Australia,9,Silver,61,60-69
609,616,Perl,Bysaker,Female,36,1995-07-13,Director of Sales,Health,High Net Worth,N,No,6.0,608 Basil Alley,2306,NSW,Australia,4,Silver,22,20-29
610,617,Idell,Cole,Female,81,1960-08-01,Director of Sales,Property,Mass Customer,N,No,15.0,9 Schmedeman Hill,4075,QLD,Australia,7,Bronze,57,50-59
611,618,Lucho,Mitie,Male,17,1962-04-05,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,18.0,95022 Roth Terrace,3975,VIC,Australia,7,Bronze,55,50-59
612,619,Finn,Dahlman,Male,39,1977-08-14,Speech Pathologist,Property,Mass Customer,N,No,20.0,66897 Pawling Circle,2066,NSW,Australia,9,Gold,40,40-49
613,620,Willy,Langley,Female,54,1973-03-26,Financial Analyst,Financial Services,Mass Customer,N,Yes,5.0,1 Thackeray Crossing,4114,QLD,Australia,3,Gold,44,40-49
614,621,Constantin,Giacobbo,Male,78,1964-11-29,Systems Administrator III,Financial Services,High Net Worth,N,No,14.0,363 Schiller Court,2763,NSW,Australia,7,Platinum,53,50-59
615,622,Arri,Lamden,Male,18,1968-10-18,Health Coach II,Financial Services,Mass Customer,N,No,17.0,1923 Fisk Lane,4341,QLD,Australia,3,Bronze,49,40-49
616,623,Hazel,Brokenshire,Male,52,1988-04-23,Health Coach II,Property,High Net Worth,N,No,4.0,4 Loeprich Avenue,4022,QLD,Australia,3,Bronze,29,20-29
617,624,Winny,Girtin,Male,44,1976-01-13,Research Assistant II,Manufacturing,Mass Customer,N,Yes,13.0,575 Prentice Road,2168,NSW,Australia,8,Bronze,41,40-49
618,625,Abra,Probets,Female,33,1974-11-27,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,7.0,8 Melrose Road,4116,QLD,Australia,7,Gold,43,40-49
619,626,Albrecht,Forty,Male,12,1992-11-24,Geological Engineer,Manufacturing,Mass Customer,N,No,2.0,226 Rowland Street,4178,QLD,Australia,7,Platinum,25,20-29
620,627,Shanta,Knill,Female,24,1970-09-24,Actuary,Manufacturing,High Net Worth,N,No,10.0,6 Springs Junction,4123,QLD,Australia,5,Gold,47,40-49
621,628,Mallissa,Gillespie,Female,14,1981-10-24,Actuary,Financial Services,Mass Customer,N,No,13.0,4744 Garrison Drive,4132,QLD,Australia,4,Silver,36,30-39
622,629,Basil,Brellin,Male,29,1960-12-06,Chemical Engineer,Manufacturing,High Net Worth,N,No,6.0,64 Nelson Drive,4820,QLD,Australia,1,Gold,57,50-59
623,630,D'arcy,Rowden,Male,90,1986-08-11,Statistician III,Property,Affluent Customer,N,Yes,17.0,87 Linden Park,2153,NSW,Australia,10,Platinum,31,30-39
624,631,Ortensia,Dronsfield,Female,33,1966-09-14,Computer Systems Analyst I,Health,Affluent Customer,N,No,17.0,329 Glacier Hill Alley,3076,VIC,Australia,8,Silver,51,50-59
625,632,Angeli,O'Hegertie,Male,67,1998-04-26,General Manager,Health,Mass Customer,N,No,1.0,725 Cordelia Junction,3028,VIC,Australia,8,Silver,19,<20
626,633,Alair,Hopkins,Male,51,1986-03-12,Nurse,Health,High Net Worth,N,Yes,11.0,32 Cody Place,4035,QLD,Australia,8,Platinum,31,30-39
627,634,Melonie,Zisneros,Female,35,1978-01-30,Speech Pathologist,Manufacturing,Mass Customer,N,No,15.0,04 Namekagon Pass,2326,NSW,Australia,3,Platinum,39,30-39
628,635,Joelle,Prior,Female,78,1976-09-25,Programmer Analyst IV,Manufacturing,Mass Customer,N,Yes,9.0,165 Petterle Place,2145,NSW,Australia,8,Silver,41,40-49
629,636,Alejandrina,Canavan,Female,42,1971-09-02,Systems Administrator II,Manufacturing,Mass Customer,N,No,19.0,8 Golf Drive,2747,NSW,Australia,9,Gold,46,40-49
630,637,Mercy,Wilsone,Female,60,1976-09-23,Health Coach I,Health,High Net Worth,N,No,13.0,9427 Tennyson Plaza,2759,NSW,Australia,8,Platinum,41,40-49
631,638,Joey,Ledram,Male,19,1967-04-29,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,13.0,8300 Vermont Center,3429,VIC,Australia,6,Platinum,50,50-59
632,639,Mayor,Ismay,Male,51,1974-06-03,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,16.0,44 Upham Crossing,2148,NSW,Australia,7,Gold,43,40-49
633,640,Galvin,O'Keenan,Male,12,1975-07-12,Librarian,Entertainment,High Net Worth,N,Yes,10.0,18 Forest Avenue,2204,NSW,Australia,9,Platinum,42,40-49
634,641,Foster,Haysar,Male,86,1974-11-21,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,3.0,049 Michigan Parkway,3337,VIC,Australia,6,Bronze,43,40-49
635,642,Les,Mines,Male,9,1972-12-19,Automation Specialist IV,Property,Mass Customer,N,No,12.0,831 Hayes Park,4218,QLD,Australia,8,Gold,45,40-49
636,643,Carolee,Butters,Female,48,1982-12-29,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,10.0,491 Merry Crossing,3011,VIC,Australia,4,Bronze,35,30-39
637,644,Tomlin,Hastwall,Male,59,1999-12-22,Administrative Officer,Health,Affluent Customer,N,No,2.0,598 Randy Way,2380,NSW,Australia,1,Bronze,18,<20
638,645,Randolf,Durant,Male,50,1971-04-01,Analyst Programmer,Health,High Net Worth,N,No,11.0,5873 Hagan Park,3015,VIC,Australia,10,Platinum,46,40-49
639,646,Rowena,Parchment,Female,3,1973-07-22,Human Resources Manager,Manufacturing,Affluent Customer,N,No,13.0,3 Erie Hill,3564,VIC,Australia,2,Bronze,44,40-49
640,647,Stanislas,Baildon,Male,61,1957-01-23,Assistant Manager,Retail,Mass Customer,N,Yes,10.0,678 Old Gate Pass,3171,VIC,Australia,9,Platinum,60,60-69
641,648,Gardiner,Nutley,Male,86,1978-06-04,Accountant II,Financial Services,Mass Customer,N,Yes,9.0,9 Mayfield Road,4551,QLD,Australia,7,Gold,39,30-39
642,649,Krissie,Dinan,Female,23,1974-12-07,Legal Assistant,Financial Services,Mass Customer,N,Yes,10.0,41759 Crowley Circle,2560,NSW,Australia,8,Silver,43,40-49
643,650,Matthew,Petschelt,Male,81,1977-10-24,Assistant Manager,Health,Mass Customer,N,No,13.0,9892 Dennis Alley,2565,NSW,Australia,7,Gold,40,40-49
644,651,Minni,Deegin,Female,76,1973-10-24,Tax Accountant,Health,Affluent Customer,N,No,13.0,58729 Moland Trail,2035,NSW,Australia,12,Silver,44,40-49
645,652,Edee,Stoker,Female,62,1996-11-24,Staff Scientist,Financial Services,High Net Worth,N,Yes,1.0,36360 Coleman Trail,3850,VIC,Australia,3,Platinum,21,20-29
646,653,Maxy,Hurles,Male,68,1968-01-28,Graphic Designer,Financial Services,Affluent Customer,N,Yes,19.0,67 Aberg Hill,2519,NSW,Australia,4,Silver,49,40-49
647,654,Noelani,Andreuzzi,Female,2,1993-05-19,Administrative Officer,Manufacturing,Affluent Customer,N,No,5.0,88 La Follette Way,2166,NSW,Australia,8,Silver,24,20-29
648,655,Stuart,Gebhardt,Male,64,1974-11-25,General Manager,Manufacturing,Affluent Customer,N,Yes,19.0,2884 Welch Lane,3807,VIC,Australia,8,Platinum,43,40-49
649,656,Marty,Lebreton,Female,80,1978-11-17,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,8.0,60 Meadow Vale Hill,3032,VIC,Australia,5,Platinum,39,30-39
650,657,Hoyt,Bonnell,Male,66,1993-02-18,Safety Technician II,Manufacturing,Affluent Customer,N,No,10.0,9912 Eagle Crest Lane,4800,QLD,Australia,7,Silver,24,20-29
651,658,Donn,Bonnell,Male,38,1944-01-24,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,8.0,355 Thackeray Circle,3025,VIC,Australia,9,Silver,73,70-79
652,659,Natalee,Stringman,Female,44,1979-10-09,Geological Engineer,Financial Services,Affluent Customer,N,Yes,15.0,56 Anniversary Avenue,2121,NSW,Australia,12,Bronze,38,30-39
653,660,Stormi,Haslen,Female,82,1995-07-29,Geological Engineer,Manufacturing,High Net Worth,N,No,6.0,14 Autumn Leaf Avenue,2570,NSW,Australia,10,Silver,22,20-29
654,661,Cinderella,Haslen,Female,35,1988-05-07,Sales Associate,IT,High Net Worth,N,No,14.0,30274 Graedel Way,2577,NSW,Australia,7,Gold,29,20-29
655,662,Bonnibelle,Imos,Female,41,1967-07-04,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5.0,74013 Mesta Terrace,3084,VIC,Australia,9,Gold,50,50-59
656,663,Massimo,Seymour,Male,27,1997-07-17,VP Sales,Property,Affluent Customer,N,Yes,3.0,15 Lindbergh Center,2199,NSW,Australia,9,Silver,20,20-29
657,664,Mathe,Scatcher,Male,38,1994-10-05,Research Nurse,Health,High Net Worth,N,No,4.0,3 Corscot Hill,4870,QLD,Australia,5,Silver,23,20-29
658,665,Chan,Kirckman,Male,82,1997-04-19,Human Resources Assistant I,Health,Mass Customer,N,No,5.0,77006 Nelson Point,4171,QLD,Australia,10,Platinum,20,20-29
659,666,Anselma,Ricardon,Female,82,1983-11-01,Social Worker,Health,High Net Worth,N,Yes,15.0,25 Mesta Plaza,3975,VIC,Australia,8,Silver,34,30-39
660,667,Nicoline,Samwayes,Female,62,1994-03-19,Payment Adjustment Coordinator,Manufacturing,High Net Worth,N,Yes,3.0,1349 Namekagon Crossing,2134,NSW,Australia,12,Gold,23,20-29
661,668,Ebony,Threadgall,Female,61,1966-08-26,Junior Executive,Health,Mass Customer,N,No,7.0,186 Shasta Avenue,2066,NSW,Australia,9,Platinum,51,50-59
662,669,Fleur,Whittlesea,Female,73,1980-11-02,Research Associate,Health,Mass Customer,N,No,3.0,48 Warbler Road,4053,QLD,Australia,7,Platinum,37,30-39
663,670,Janifer,Pountain,Female,75,1992-11-09,Business Systems Development Analyst,Retail,Affluent Customer,N,No,8.0,756 Farragut Place,4740,QLD,Australia,2,Bronze,25,20-29
664,671,Aristotle,Vanni,Male,49,1984-07-25,Analog Circuit Design manager,Argiculture,Mass Customer,N,No,5.0,197 Mifflin Hill,2260,NSW,Australia,10,Gold,33,30-39
665,672,Kleon,Pallatina,Male,53,1977-01-12,Analog Circuit Design manager,Retail,High Net Worth,N,No,12.0,618 Independence Pass,2800,NSW,Australia,1,Silver,40,40-49
666,673,Artie,Ommanney,Male,35,1975-06-27,VP Sales,Health,Mass Customer,N,Yes,4.0,2836 Morning Drive,2304,NSW,Australia,7,Silver,42,40-49
667,674,Dalila,Rosel,Female,61,1954-08-22,Developer II,Health,Mass Customer,N,No,5.0,8 Lawn Hill,3752,VIC,Australia,7,Silver,63,60-69
668,675,Sharl,Wiggin,Female,37,1976-12-19,Administrative Assistant I,Financial Services,Mass Customer,N,Yes,17.0,99 Cascade Crossing,2048,NSW,Australia,12,Silver,41,40-49
669,676,Curtis,Toupe,Male,51,1968-05-19,Senior Editor,Financial Services,High Net Worth,N,Yes,14.0,4 Sunfield Circle,2194,NSW,Australia,8,Gold,49,40-49
670,677,El,Toupe,Male,59,1997-07-28,Senior Cost Accountant,Financial Services,Mass Customer,N,No,5.0,5 Lyons Alley,2216,NSW,Australia,10,Bronze,20,20-29
671,678,Ambur,Symcoxe,Female,57,1995-08-31,Accounting Assistant II,IT,High Net Worth,N,No,2.0,96910 Sugar Point,4352,QLD,Australia,7,Bronze,22,20-29
672,679,Yolande,Whild,Female,29,1974-10-21,Registered Nurse,Health,Mass Customer,N,No,12.0,558 Maple Court,2557,NSW,Australia,9,Gold,43,40-49
673,680,Gay,Pickersgill,Female,22,1978-09-18,VP Product Management,IT,High Net Worth,N,Yes,7.0,9114 Union Center,2209,NSW,Australia,7,Silver,39,30-39
674,681,Jobyna,Elgey,Female,55,1978-09-18,VP Product Management,Manufacturing,Mass Customer,N,Yes,17.0,76 Hanson Junction,2147,NSW,Australia,9,Gold,39,30-39
675,682,Ole,Euplate,Male,53,1971-03-16,Health Coach IV,Health,Affluent Customer,N,Yes,7.0,3 Sheridan Park,2548,NSW,Australia,8,Gold,46,40-49
676,683,Brennan,Gagen,Male,60,1962-05-16,Desktop Support Technician,Manufacturing,Mass Customer,N,Yes,10.0,40545 Forster Point,2262,NSW,Australia,7,Gold,55,50-59
677,684,Malvin,Birkin,Male,88,1987-07-03,Desktop Support Technician,Financial Services,Mass Customer,N,No,14.0,8425 Jackson Terrace,2763,NSW,Australia,9,Gold,30,30-39
678,685,Booth,Birkin,Male,28,1954-07-17,Senior Developer,IT,Mass Customer,N,No,7.0,39035 Westerfield Plaza,2463,NSW,Australia,4,Gold,63,60-69
679,686,Hallie,Le feaver,Female,60,1954-07-17,GIS Technical Architect,Argiculture,High Net Worth,N,Yes,5.0,8234 Riverside Park,2481,NSW,Australia,9,Silver,63,60-69
680,687,Welby,Ninnotti,Male,25,1959-02-10,Executive Secretary,Retail,High Net Worth,N,Yes,5.0,4535 Daystar Parkway,2072,NSW,Australia,12,Silver,58,50-59
681,688,Baron,Bullus,Male,90,1969-02-15,Junior Executive,Health,High Net Worth,N,No,9.0,95 Fallview Avenue,3155,VIC,Australia,8,Silver,48,40-49
682,689,Hamnet,Berford,Male,91,1966-05-19,Senior Developer,Entertainment,High Net Worth,N,Yes,16.0,75826 Bellgrove Trail,3095,VIC,Australia,10,Bronze,51,50-59
683,690,Lindsey,Carwardine,Male,95,1987-03-27,Assistant Professor,Entertainment,Affluent Customer,N,Yes,17.0,64080 Susan Park,4207,QLD,Australia,7,Silver,30,30-39
684,691,Carver,Carwardine,Male,29,1954-08-25,Database Administrator IV,Financial Services,Affluent Customer,N,Yes,5.0,8179 Veith Pass,2577,NSW,Australia,7,Platinum,63,60-69
685,692,Goraud,Ayling,Male,42,1987-12-25,Database Administrator IV,Property,Mass Customer,N,No,7.0,5 Maple Parkway,2160,NSW,Australia,9,Platinum,30,30-39
686,693,Bambi,Hebblethwaite,Female,46,1970-10-27,Media Manager III,Financial Services,Affluent Customer,N,Yes,19.0,0 Carey Drive,4110,QLD,Australia,4,Gold,47,40-49
